Name,ID,Application_Num,Member_HICN,Plan,Effective_Date,Termination_Date
Brian Martinez,385,15909980,Vyo95943,BP4,2021-11-04,2022-11-04
Rachel Delgado,018,39098758,Zwz57663,BP2,2021-07-31,2022-07-31
Andrea Sanchez DDS,172,43173483,fyn79641,BP1,2020-06-29,2021-06-29
Pamela Lambert,266,21065503,DuG32512,BP2,2020-10-07,2021-10-07
Kathy Davis,657,9032915,PJU10095,BP4,2022-04-07,2023-04-07
Cassandra Lin,867,24780070,bRi83865,BP1,2020-01-22,2021-01-21
Andrew Gibson,584,94499663,XBB13006,BP4,2022-07-29,2023-07-29
Antonio Escobar,004,37414194,qVJ53240,BP2,2020-05-20,2021-05-20
Julie Graham,597,59202985,Lri67851,BP1,2020-03-14,2021-03-14
Anthony Smith,307,26896027,BRQ99104,BP2,2022-02-27,2023-02-27
Rebecca Gonzalez,320,41843177,vHv03102,BP3,2022-10-23,2023-10-23
Kimberly Fowler,261,38881748,PAd86322,BP1,2022-03-27,2023-03-27
Richard Sosa,376,72718303,Lub06159,BP2,2022-02-21,2023-02-21
Wendy Williams,117,94686897,Icr52870,BP2,2021-01-05,2022-01-05
Jennifer Gray,384,50619032,XCT77492,BP3,2021-05-29,2022-05-29
Christopher Jacobs,635,11611146,wNQ70082,BP4,2022-10-02,2023-10-02
Elizabeth Wilkinson,202,48146265,VKT79721,BP2,2020-06-12,2021-06-12
Jeffrey Hoffman,784,92903052,lGX77019,BP3,2022-06-21,2023-06-21
Scott Buchanan,470,29040487,Ion64733,BP4,2020-09-15,2021-09-15
Aaron Johnson,662,8327792,lKq40689,BP1,2020-07-17,2021-07-17
Mark Livingston,320,89111079,SjQ43489,BP3,2020-03-17,2021-03-17
Michael Reyes,743,76491159,nVn81586,BP3,2020-12-02,2021-12-02
Felicia Gonzalez,589,27579212,kmM32616,BP4,2021-10-20,2022-10-20
Robert Jensen,809,52432992,iPi26365,BP2,2020-05-01,2021-05-01
Danielle Lopez,986,25033533,Fcp12430,BP2,2022-01-17,2023-01-17
Charles Lindsey,557,31704478,Nak78640,BP2,2022-12-18,2023-12-18
Amanda Garcia,207,60155582,OjT32904,BP1,2021-07-14,2022-07-14
Emma Nguyen,340,59260642,vDu21606,BP1,2021-12-16,2022-12-16
Daniel Kim,740,57271812,oSV44890,BP3,2022-08-02,2023-08-02
Vanessa Winters,091,26046315,gvj15486,BP1,2022-04-26,2023-04-26
Sarah Bryant,582,37821193,oZF49486,BP1,2022-09-23,2023-09-23
Jeremy Wallace,905,30045501,uIs13987,BP3,2022-07-04,2023-07-04
Jessica Esparza,427,9142849,kHw19593,BP1,2021-08-01,2022-08-01
James Bell,627,85011039,YSa46838,BP3,2020-11-29,2021-11-29
Tracey Rodriguez,092,99712317,wDa69279,BP1,2022-09-04,2023-09-04
Jason Blake,438,71360625,yOV23774,BP2,2022-04-11,2023-04-11
Jeffrey Flowers,373,7399430,pkd03400,BP2,2020-08-20,2021-08-20
Katherine Watson,165,92332889,Bqo65570,BP1,2021-04-23,2022-04-23
Kristin Logan,982,24351346,lee70306,BP4,2020-10-20,2021-10-20
Patricia Murphy,321,47813271,UPS29025,BP2,2020-04-07,2021-04-07
Jean Miller,454,51752288,CXq41762,BP3,2021-01-09,2022-01-09
Nancy Hobbs,999,95058884,CSC67471,BP1,2020-10-24,2021-10-24
Kathy Mendoza,397,24843439,abo65855,BP2,2022-05-21,2023-05-21
Scott Williams,984,93975358,Yod86106,BP4,2021-12-07,2022-12-07
Troy Cooper,264,42119504,cYP73736,BP1,2021-09-29,2022-09-29
Karina Reilly,113,41862415,IMv72280,BP4,2021-09-19,2022-09-19
Nathan Coleman,466,74066901,UBW41671,BP4,2022-04-21,2023-04-21
Christopher Le,710,82814254,JFm64863,BP4,2022-07-15,2023-07-15
Cristian Cook,182,43123126,gzc09559,BP4,2021-12-23,2022-12-23
Matthew Kelly,404,2610285,qyQ14856,BP3,2022-11-04,2023-11-04
Ashley Moreno,797,42663496,Qtw08375,BP4,2021-11-01,2022-11-01
Caleb Schroeder,677,70971656,bFO47193,BP3,2022-11-20,2023-11-20
Emily Brown,199,2090708,PYe12531,BP2,2022-12-29,2023-12-29
Margaret Jones,467,42148877,iVM96044,BP3,2020-10-03,2021-10-03
Nicholas Taylor,745,24233593,qbC22363,BP2,2021-01-24,2022-01-24
Donna Nguyen,749,3085646,jZg39857,BP3,2020-06-11,2021-06-11
Diana Marsh,640,89620343,ZFm79127,BP4,2022-07-23,2023-07-23
Tina Nguyen,568,49991406,TZv15477,BP4,2021-07-13,2022-07-13
Bonnie Diaz,616,48060061,Ypp99358,BP1,2021-02-15,2022-02-15
Stephen Rojas MD,725,94501222,MXF83925,BP3,2021-05-27,2022-05-27
Natalie Little,064,65766710,SeR61253,BP3,2021-10-20,2022-10-20
Hannah Lee,407,65865826,XoQ82169,BP4,2021-06-12,2022-06-12
Catherine Rodriguez,169,38786538,Kgu43792,BP3,2021-02-28,2022-02-28
John Kennedy,939,34472936,IYq84848,BP4,2021-06-05,2022-06-05
Seth Hood,245,13940860,DjV81700,BP1,2022-07-06,2023-07-06
Savannah Johnson,242,14667584,eDP43962,BP3,2020-10-17,2021-10-17
Tiffany Griffin,096,69953819,avg29447,BP3,2020-09-04,2021-09-04
Anna Klein,627,23529339,dHG33692,BP4,2020-05-12,2021-05-12
Katelyn Phillips,451,32888351,tTe01864,BP4,2022-08-30,2023-08-30
Amanda Shaffer,126,66252513,fVo90863,BP2,2020-09-30,2021-09-30
James King,160,8675564,iIV52586,BP4,2020-01-21,2021-01-20
Lynn Fuller,372,56618151,VOI74218,BP1,2022-07-15,2023-07-15
John Porter,114,95102217,EPd66474,BP2,2020-04-22,2021-04-22
Danny Stewart,612,62716868,MMa48817,BP3,2020-12-13,2021-12-13
David Collier,700,35879831,Xfj35485,BP2,2020-03-10,2021-03-10
Maria Henson,496,73928600,HHs20048,BP2,2022-08-28,2023-08-28
Dylan Martin,010,62497969,TGp11405,BP4,2022-02-05,2023-02-05
Jeffrey Stewart,538,80948777,VjE05184,BP4,2020-05-08,2021-05-08
Rebecca Scott,271,9830809,SAN81360,BP2,2020-02-17,2021-02-16
Angela Fisher,735,30019346,IZa66048,BP2,2020-11-12,2021-11-12
Robert Thomas,032,74970476,BoK20940,BP1,2020-01-03,2021-01-02
John Davenport,829,73016890,wlB63658,BP2,2021-01-13,2022-01-13
Lori Cooper,200,36312253,YWV90572,BP1,2020-05-15,2021-05-15
Tracie Garcia,783,70258072,qWt79538,BP4,2020-08-19,2021-08-19
Victor Henderson,191,82145454,DFq91072,BP1,2022-04-28,2023-04-28
Heather Jones,289,21486847,whG88514,BP3,2021-04-27,2022-04-27
Elizabeth Munoz,005,31516169,Iri48353,BP4,2020-12-23,2021-12-23
Steven Andrade,613,12929243,tgn50070,BP3,2022-10-03,2023-10-03
Jonathan Jackson,461,13550467,HqN80792,BP2,2021-01-13,2022-01-13
Connor Vargas,291,95422188,grw65873,BP1,2021-12-25,2022-12-25
Jonathan Black,389,44743893,YpY53396,BP4,2021-12-08,2022-12-08
Elizabeth Bender,763,75590692,DuR40015,BP4,2022-10-15,2023-10-15
Angela Fuller,040,85170688,eMk08594,BP1,2021-11-19,2022-11-19
Kirk Ellison,615,50859899,sEA07976,BP4,2020-05-30,2021-05-30
Sean Haas,766,43137307,NDJ79362,BP2,2021-07-14,2022-07-14
Thomas Holland,453,25429819,XnN56436,BP3,2021-08-22,2022-08-22
Zachary Ramirez,629,71217461,TUX42316,BP3,2021-10-10,2022-10-10
Miss Teresa Parker,700,21144187,wOq41761,BP3,2021-03-02,2022-03-02
Jeremy Baker,388,89516736,PVG86080,BP1,2021-05-31,2022-05-31
Megan Watson,511,61043890,uIw69294,BP1,2021-04-05,2022-04-05
Jason Ross,293,88100851,bBL00879,BP4,2021-04-19,2022-04-19
Nicole Shaffer,907,19530429,Jmp35369,BP1,2022-10-06,2023-10-06
Ian Gardner,499,95651854,zyO35227,BP2,2020-04-14,2021-04-14
Latasha Delgado,179,76370458,zLq32295,BP2,2021-06-29,2022-06-29
Mary Small,173,80357826,EVl68025,BP3,2022-10-08,2023-10-08
Sydney Chapman,183,5399920,RCK36910,BP2,2020-05-24,2021-05-24
Kellie Kaiser,160,69959959,ZfG98190,BP4,2021-12-16,2022-12-16
Maria Rodriguez,484,63052546,iHb19858,BP3,2022-10-31,2023-10-31
Jim Parrish,808,38007471,BeD99774,BP1,2022-12-13,2023-12-13
Andrew Johnson,280,22128728,HgU10979,BP1,2022-12-23,2023-12-23
Emma Cross,771,16971303,fSm54139,BP2,2022-11-08,2023-11-08
Devin Castro,093,4418120,Ywn13843,BP2,2021-10-19,2022-10-19
David Booth,037,52382765,thT92323,BP4,2020-01-04,2021-01-03
Micheal Jensen,377,49602584,DNX81642,BP1,2022-10-22,2023-10-22
Ian Robinson,887,36704510,vUo69002,BP1,2020-04-05,2021-04-05
Jeffrey Yang,706,64561999,Xdm78496,BP2,2022-06-14,2023-06-14
Jennifer Stewart,702,94794848,mtd43046,BP1,2022-03-16,2023-03-16
Kenneth Smith,008,28721441,hYk68434,BP3,2022-03-21,2023-03-21
Meredith Sims,948,61421600,Jdn06151,BP2,2020-09-05,2021-09-05
Michelle Perry,852,89842612,uav11507,BP2,2021-06-29,2022-06-29
Jennifer Navarro,742,56199126,muV08132,BP1,2021-07-10,2022-07-10
Victoria Flores,824,76445510,IQR96904,BP2,2022-03-08,2023-03-08
Matthew Lopez,525,86081551,EMg72009,BP4,2021-01-30,2022-01-30
Amy Taylor,242,1759699,eWh33969,BP1,2022-08-20,2023-08-20
Mary Wheeler,848,31674688,IXN38055,BP4,2022-01-09,2023-01-09
Eileen Juarez,216,81391561,kYY08720,BP1,2020-11-12,2021-11-12
Adam Smith,743,61054756,dkO82033,BP1,2022-08-09,2023-08-09
Jennifer Olson,514,30808485,pVY71082,BP4,2020-01-11,2021-01-10
Ralph Russell,705,60555122,XFB48648,BP2,2021-02-27,2022-02-27
William Brooks,443,32772933,CIr39956,BP4,2022-10-24,2023-10-24
Nicole Martinez,103,61639461,IHM81519,BP2,2021-05-22,2022-05-22
Jeremiah Brown,546,34713854,Ylb42088,BP2,2021-09-26,2022-09-26
Tammy Stanton,025,62329125,ynD32026,BP1,2021-12-13,2022-12-13
Lisa Hernandez,202,47538384,zoN72575,BP2,2020-04-19,2021-04-19
Kyle Schwartz,877,46149384,PxP14090,BP1,2020-11-04,2021-11-04
Brian Lee,216,15980943,FbF69359,BP3,2020-04-26,2021-04-26
Timothy Mason,545,34828201,CCe87067,BP3,2021-11-01,2022-11-01
Jessica Singleton,220,95449258,DGl73732,BP1,2022-09-04,2023-09-04
Bethany Lee,604,43944275,GTb83781,BP3,2020-11-20,2021-11-20
Mr. Charles Hernandez,359,27962258,ArG54147,BP1,2022-12-23,2023-12-23
Matthew Ramsey,095,22331136,ExE48005,BP3,2021-02-23,2022-02-23
Molly Reynolds,526,77656861,cfE88832,BP4,2021-05-04,2022-05-04
Brian Tate,114,26097415,gzC51943,BP4,2020-12-03,2021-12-03
Charles Mclaughlin,830,37919125,SgI92144,BP2,2021-10-09,2022-10-09
Craig James,995,25876679,dHP38772,BP2,2022-10-28,2023-10-28
Gina Jackson,415,13614770,Owc81679,BP3,2020-02-29,2021-02-28
Roger Hopkins,704,91187613,nVT96657,BP3,2022-10-15,2023-10-15
Jennifer Nichols,077,49645872,JiO96619,BP2,2022-11-16,2023-11-16
Dawn Thomas,141,36621149,IeH47798,BP4,2022-01-10,2023-01-10
Michael Perry,968,18456342,YSW30976,BP2,2022-10-03,2023-10-03
Taylor Reynolds,253,74145251,WSr79999,BP3,2020-05-05,2021-05-05
Dylan Morales,529,68680263,SMg34332,BP4,2022-09-09,2023-09-09
Troy Crawford,991,68256203,TvR15917,BP2,2022-09-29,2023-09-29
Robert Aguilar,488,78198330,KQd74342,BP3,2020-02-10,2021-02-09
Stephanie Burton,510,95196182,rrl12859,BP1,2021-09-09,2022-09-09
Timothy Wolf,772,5597904,VUP37255,BP4,2022-02-05,2023-02-05
Roy Johnson,916,69697611,Pql63838,BP1,2021-05-14,2022-05-14
Mary Schmidt,663,23477689,zrv67286,BP4,2020-08-03,2021-08-03
Brenda Boone,525,66365739,jga13440,BP3,2022-01-05,2023-01-05
Christine Fuller,985,2008453,hll55660,BP2,2021-12-12,2022-12-12
Candice Walker,395,50411563,ZFi85209,BP2,2020-04-04,2021-04-04
Ryan Jenkins,865,45490502,hIn03935,BP2,2022-01-11,2023-01-11
Mary Williams,740,81018070,cPs38533,BP4,2020-10-25,2021-10-25
Valerie Griffin,090,71466337,XTq59093,BP4,2020-05-10,2021-05-10
Scott Miller,292,14351138,DXf91257,BP2,2022-04-02,2023-04-02
Cheyenne Chambers,691,22445016,nAc46279,BP2,2021-07-15,2022-07-15
Ryan Bass,435,6661050,ObQ81218,BP1,2021-03-31,2022-03-31
Dale Moore,156,27859440,lqq67081,BP3,2020-05-30,2021-05-30
Tracey Jones,291,91600525,FWN32349,BP3,2020-01-01,2020-12-31
Kim Craig,795,1615992,CRh91148,BP4,2022-05-29,2023-05-29
Vicki Kidd,852,15997734,PMy20909,BP2,2020-04-30,2021-04-30
Michael Cole,959,89517143,SJY90805,BP1,2021-11-07,2022-11-07
Kathleen Chaney,419,9500497,jSj59971,BP1,2022-02-17,2023-02-17
Robert Friedman,890,28695265,vCW67732,BP4,2021-02-01,2022-02-01
Mary Walton,390,7898852,rEW23186,BP2,2020-03-18,2021-03-18
Michael Johnson,104,48061113,VVD40004,BP1,2020-02-09,2021-02-08
Ryan Murphy,430,98936871,VJP39785,BP3,2020-06-07,2021-06-07
Tricia Gutierrez,931,97391533,ecJ30258,BP4,2021-07-14,2022-07-14
Joyce Marquez,416,99441089,ciE69820,BP2,2022-04-15,2023-04-15
Kristina Mora,575,11482268,ETa06621,BP4,2020-04-24,2021-04-24
Matthew Gonzalez,975,32216822,FhF08875,BP4,2021-05-14,2022-05-14
Teresa Johnson,490,31319917,WpG01975,BP2,2021-07-23,2022-07-23
Alexandra Jacobs,035,74969250,vzJ23770,BP3,2022-10-20,2023-10-20
George Hughes,176,83267446,VZW76644,BP1,2021-10-21,2022-10-21
John White,406,67650126,Esr47822,BP4,2020-07-29,2021-07-29
Manuel Shaw,478,50144035,WPe69446,BP4,2022-06-21,2023-06-21
Judy Wang,609,37558229,tjZ80353,BP1,2022-10-23,2023-10-23
Matthew Marshall,311,4680062,YTe24731,BP3,2021-06-27,2022-06-27
Alexandra Chandler,463,93743484,tjI08412,BP4,2021-12-22,2022-12-22
Rhonda Carter,844,22781882,Fwd53678,BP2,2021-10-20,2022-10-20
Adam Bauer,846,27828528,NIN82286,BP4,2022-10-06,2023-10-06
Pamela Diaz,992,50243300,HgD40489,BP3,2020-02-05,2021-02-04
Justin Ramos,653,41809376,OnZ29185,BP3,2022-01-23,2023-01-23
Kayla Stein,199,38815528,Lob88692,BP2,2021-06-24,2022-06-24
Shannon Suarez,435,44398269,GrW74721,BP2,2021-09-20,2022-09-20
Elizabeth Washington,427,62906619,pkZ04663,BP4,2020-10-10,2021-10-10
Victoria Miller,508,44955643,GbC68496,BP1,2021-11-23,2022-11-23
Jacqueline Griffin,168,61303296,iFB11431,BP3,2020-02-14,2021-02-13
Mark Knight,553,91557510,kCn53034,BP1,2020-11-14,2021-11-14
Erica Green,833,99409225,BuE39982,BP3,2022-12-11,2023-12-11
Amber Perez,964,50746825,XYg50310,BP3,2020-04-20,2021-04-20
Brad Hamilton,637,11809562,CfD17393,BP4,2020-08-15,2021-08-15
Andrea Mitchell,619,62317840,Kjd21917,BP3,2020-06-06,2021-06-06
Deanna Moon,901,41385004,SYH44521,BP4,2022-07-29,2023-07-29
Timothy Caldwell,572,42500832,gUM31868,BP2,2022-07-07,2023-07-07
Eric Dixon,599,90209373,Asc74361,BP3,2021-09-20,2022-09-20
Lisa Spencer,197,71318794,Nia36679,BP4,2020-04-02,2021-04-02
Antonio Stewart,091,38399370,DTY14289,BP2,2020-10-11,2021-10-11
Heather Patterson,344,22447464,owz74980,BP1,2021-12-18,2022-12-18
Kelly Johnson,669,96596117,bhJ58541,BP1,2022-01-19,2023-01-19
Carolyn Griffith,566,14822826,lLu09950,BP3,2022-01-01,2023-01-01
Samuel Fuller,079,71920062,VYx87283,BP4,2020-07-05,2021-07-05
Michael Rodriguez,570,51257842,dhv94228,BP1,2022-08-15,2023-08-15
Charles Gardner,208,11426981,JRj36980,BP4,2022-12-11,2023-12-11
John White,408,13456077,YQx23243,BP4,2021-04-21,2022-04-21
Robert Francis,853,6850553,mIC59199,BP2,2022-12-22,2023-12-22
Jenna Russell,308,81775345,ivi09835,BP4,2021-01-12,2022-01-12
Cameron Garcia,445,44772398,VIC04709,BP1,2022-12-14,2023-12-14
Joshua Houston,299,20044524,hKa02945,BP2,2021-01-29,2022-01-29
Robert Gordon,418,1953877,fEd35866,BP3,2020-04-13,2021-04-13
Carolyn Miller,447,43903228,WnO78518,BP2,2021-12-05,2022-12-05
Eric Brooks,211,46717851,Zgl82004,BP3,2022-08-26,2023-08-26
George Calhoun,504,56693859,wwO86513,BP2,2022-03-30,2023-03-30
Sandra Kelly,055,27938372,mzK96556,BP3,2020-09-03,2021-09-03
Kathleen Vasquez,372,5026107,cvd57678,BP2,2021-05-19,2022-05-19
Jennifer Vargas,514,82227226,vuj82859,BP3,2022-11-16,2023-11-16
Carla Anderson,561,35903752,GuQ77547,BP3,2020-02-29,2021-02-28
Tonya Jones,104,30819736,iJn32259,BP2,2022-06-17,2023-06-17
Erin Adams,031,39190195,cci83698,BP3,2020-03-22,2021-03-22
Gary Harris,577,55985411,vUe67231,BP4,2022-07-18,2023-07-18
Anita Jimenez,620,56884123,SUx95137,BP2,2021-03-23,2022-03-23
Norman Drake,747,54097301,JMr83419,BP1,2020-04-09,2021-04-09
Kimberly Murphy,621,46667379,bmX24278,BP1,2021-06-23,2022-06-23
Kyle Nelson,037,16385643,IhX89164,BP2,2021-10-31,2022-10-31
Jacqueline Montgomery,458,60108769,MFy95285,BP4,2021-11-20,2022-11-20
Lynn Welch,610,88752906,SAX03638,BP3,2021-06-13,2022-06-13
Michael Anderson,447,64531689,Ylp04454,BP3,2020-10-03,2021-10-03
Gary Ruiz,829,71967047,Xgh02349,BP2,2020-07-24,2021-07-24
David Watkins,185,33883829,TJQ84811,BP4,2021-10-01,2022-10-01
Timothy Oconnell,843,18962024,uuw33870,BP2,2020-02-04,2021-02-03
Kenneth Wagner,413,7256579,GLp08542,BP4,2020-07-26,2021-07-26
Dana Smith,778,47477543,ATY88727,BP2,2021-11-09,2022-11-09
Madison Lyons,411,9467164,vTI86369,BP2,2022-10-03,2023-10-03
Chad Mccann,079,15400183,nXE86654,BP3,2022-07-15,2023-07-15
Cynthia Baker,508,37695445,vGw58576,BP3,2022-04-05,2023-04-05
Ashley Brown,954,96379418,Mjg25374,BP2,2022-03-02,2023-03-02
Scott Ramirez,419,84783242,GYZ64788,BP1,2021-02-27,2022-02-27
Mary Padilla,887,40462281,rZC07341,BP3,2022-04-17,2023-04-17
Andrew Gonzales,877,16653847,QRK85516,BP2,2022-01-15,2023-01-15
Alyssa Adams,498,85637538,Tac81738,BP4,2020-06-26,2021-06-26
Leah Mcbride,551,28985710,jyk39576,BP3,2021-03-17,2022-03-17
Brianna Johnson,787,88114404,rrQ02490,BP3,2020-06-05,2021-06-05
Alicia Williams,131,28402426,hqF92876,BP2,2020-03-16,2021-03-16
Jerry Rose,896,17568891,QBL17963,BP1,2022-06-12,2023-06-12
Justin Roberts,226,41556901,SVS79581,BP4,2021-10-13,2022-10-13
Jasmine Cole,752,36280760,EFb34555,BP4,2020-11-14,2021-11-14
Amanda Blair,687,1770106,Jus89435,BP2,2022-06-06,2023-06-06
Joseph Thomas,959,13184691,hlw08893,BP2,2022-06-22,2023-06-22
Sarah Pineda,199,71923246,UJD67043,BP4,2022-02-22,2023-02-22
Tyrone Morgan,247,79534547,Zpb38326,BP2,2022-05-19,2023-05-19
Christopher Chen,797,8438603,Tti43943,BP1,2021-05-21,2022-05-21
Hailey Romero,542,3883618,giw75873,BP1,2020-10-07,2021-10-07
Sara Howard,415,9604670,KCU83291,BP2,2021-09-27,2022-09-27
Robyn Williams,091,50664854,vxr63128,BP2,2020-09-02,2021-09-02
Courtney Evans,862,94046804,mVW85695,BP2,2020-06-21,2021-06-21
Richard Heath,602,75535473,VJk84845,BP3,2022-02-19,2023-02-19
Melvin Perry,557,1713847,qwC84190,BP2,2022-08-10,2023-08-10
Pamela Gonzalez,973,76007859,hUp60560,BP1,2022-04-21,2023-04-21
Sharon Shelton,144,21342291,VZe59170,BP2,2021-01-26,2022-01-26
Whitney Williams,197,51561702,iPi01456,BP3,2021-09-18,2022-09-18
David Howard,827,41548124,Xbu73666,BP1,2021-05-22,2022-05-22
Brian Holmes,749,4954960,qpA00600,BP4,2020-03-24,2021-03-24
Alexander Cox,542,55674819,Oye93747,BP3,2021-02-22,2022-02-22
Felicia Jordan,865,61631494,fuM64013,BP2,2022-10-25,2023-10-25
Craig Miller,917,46062243,sZj29722,BP3,2020-02-22,2021-02-21
Melinda Barrera,840,39418183,fYB79565,BP2,2022-09-23,2023-09-23
Robert Drake,348,74579248,UiU24395,BP3,2020-05-13,2021-05-13
Cynthia Baldwin,772,1802405,tLx46071,BP4,2021-08-05,2022-08-05
Amy Jones,548,2637327,muc79098,BP4,2021-09-20,2022-09-20
Dawn Ward,977,30335931,uRC27975,BP2,2022-04-05,2023-04-05
Michael Simmons,910,95276246,CmJ77459,BP2,2022-02-28,2023-02-28
Veronica Daniel,259,74458735,LmH49783,BP3,2022-01-06,2023-01-06
Darrell Burns,453,58475241,QZx55961,BP4,2021-04-23,2022-04-23
Brandi Stevens,748,75690352,pnM13311,BP4,2022-05-26,2023-05-26
Sherry Allen,095,78004295,LFf51564,BP2,2022-04-26,2023-04-26
Chad Miller,991,8028510,VBL78391,BP3,2020-03-07,2021-03-07
Richard Tran,050,40093027,eCW54695,BP4,2020-11-29,2021-11-29
Carrie Frey,817,38946248,yVx19455,BP1,2020-05-28,2021-05-28
Victoria Ruiz,242,63114655,YLn37652,BP3,2022-11-26,2023-11-26
Richard Roth,647,46744871,FxY67025,BP4,2022-08-05,2023-08-05
Garrett Sanchez,420,72100063,wPR24512,BP2,2020-07-12,2021-07-12
Melanie Dickerson,591,16807585,Azz26715,BP1,2020-09-07,2021-09-07
James Lutz,414,59315586,MUY80583,BP1,2022-03-31,2023-03-31
Michele Stewart,380,434991,TpX94171,BP1,2021-07-18,2022-07-18
Angel Romero,352,5864667,gBA47795,BP2,2021-05-30,2022-05-30
Roger Wheeler,500,42929369,ZTY21507,BP2,2022-11-21,2023-11-21
Jason Alvarez,858,92284530,zwF64376,BP3,2022-05-14,2023-05-14
Brenda Wolf,776,11216233,Dga58083,BP2,2022-06-27,2023-06-27
Mercedes Ward,297,34341656,vEE65887,BP3,2021-03-06,2022-03-06
Theodore Ochoa,018,74749746,QfF41415,BP4,2020-07-03,2021-07-03
Amber Walker,370,64885085,WlQ98633,BP3,2021-11-02,2022-11-02
Gordon Jones,908,93075391,leD36897,BP3,2022-05-22,2023-05-22
Ethan May,306,46260403,ylj89394,BP2,2022-09-10,2023-09-10
Maxwell Rodriguez,083,87052893,dtL12410,BP4,2021-10-23,2022-10-23
Deborah Carroll,755,84152405,yvb29776,BP2,2021-06-17,2022-06-17
Zachary Reynolds,425,11517471,eID52615,BP3,2020-05-07,2021-05-07
Megan Griffith,056,92883248,Aan71028,BP2,2021-01-12,2022-01-12
Kevin Perry,160,18469719,Wyn83812,BP1,2021-04-26,2022-04-26
Richard Coleman,598,97406033,Yty95633,BP3,2020-04-21,2021-04-21
Lindsey Yoder,099,72370137,jdr51955,BP4,2020-03-08,2021-03-08
Eddie Wright,379,44892454,DtX82164,BP1,2021-10-20,2022-10-20
Mary Singleton,647,70660178,ItX86491,BP4,2021-12-28,2022-12-28
Matthew Hernandez,485,14467176,IKg34456,BP3,2022-06-21,2023-06-21
Richard Burton,522,95037254,dmw31018,BP3,2021-06-28,2022-06-28
Austin King,308,76351864,ZoX28067,BP4,2022-10-21,2023-10-21
John Stanley,264,96179739,TJh83697,BP1,2020-07-06,2021-07-06
Jonathan Smith,364,48361103,WhC66012,BP4,2020-07-29,2021-07-29
Angela Luna,891,90217137,fHm30848,BP3,2022-04-09,2023-04-09
Matthew Valdez,552,99009530,ERa72157,BP1,2022-12-04,2023-12-04
Mary Nunez,137,37725993,tEg12667,BP1,2020-03-06,2021-03-06
Robert Wyatt,446,82564240,NbF04508,BP4,2021-08-30,2022-08-30
Dawn Wagner,380,33652429,rFq95127,BP2,2020-02-04,2021-02-03
Jason Hull,629,96660284,ZoH42697,BP3,2022-11-22,2023-11-22
Luis Roman,142,79439666,Tuo41734,BP2,2021-11-23,2022-11-23
Robert Case,323,60029761,Dhx52737,BP2,2022-10-26,2023-10-26
John White,121,96921927,pwN71005,BP1,2021-03-19,2022-03-19
Rita Lee,454,82206964,KQs05245,BP4,2022-05-09,2023-05-09
Jerome Wright,141,71008088,FlL15046,BP2,2021-06-05,2022-06-05
Michael Rodriguez,406,21151267,izO07232,BP2,2021-12-18,2022-12-18
Christopher Gray,286,71389881,Rfu16651,BP3,2022-09-07,2023-09-07
Kimberly Medina,795,29103191,exe02520,BP4,2022-06-07,2023-06-07
Kimberly Hall,773,63449112,CVN35745,BP4,2021-11-24,2022-11-24
Laura Hall,985,90447537,TgZ72562,BP2,2020-11-11,2021-11-11
Renee Reed,319,45127460,OJd37986,BP3,2020-09-07,2021-09-07
Philip Stephenson,781,43428895,nUS47946,BP3,2021-03-03,2022-03-03
Samuel Valencia,133,43277174,tPx33410,BP3,2021-08-14,2022-08-14
Sandra Simon,765,50443298,hzA45465,BP2,2021-09-20,2022-09-20
Kathryn Romero,717,78880916,pDQ66907,BP3,2021-11-25,2022-11-25
Latoya Velasquez,170,18569114,qTn30394,BP2,2020-11-23,2021-11-23
Denise Arias,133,53805910,FlF08420,BP2,2022-01-28,2023-01-28
John Wilson,851,12178601,PFx75071,BP1,2021-07-04,2022-07-04
Michael Roberts,143,46890982,UhO75912,BP2,2021-03-11,2022-03-11
Laurie Jensen,357,79015102,UTt26432,BP4,2020-10-19,2021-10-19
David Black,494,91714582,oSd42722,BP1,2021-05-03,2022-05-03
Daniel Byrd,366,62292725,upl28762,BP4,2021-10-22,2022-10-22
Karen Lee,650,28764059,Hrk58858,BP3,2021-05-16,2022-05-16
Nicholas Espinoza,417,81297026,DRR51948,BP3,2020-07-23,2021-07-23
Melinda Morgan,388,13827146,SDr15802,BP3,2021-12-29,2022-12-29
Stephanie Smith,581,39032443,rzi58406,BP4,2020-05-31,2021-05-31
Douglas Patrick,848,6577306,PEg34258,BP1,2022-06-11,2023-06-11
George Howard,048,84597397,wfA24388,BP2,2022-01-21,2023-01-21
Rebecca Baker,484,62776394,KXY68960,BP3,2021-06-20,2022-06-20
Roberta Shea,274,25663893,uAZ59003,BP4,2021-08-08,2022-08-08
Raymond Taylor,068,5936188,Nrf64683,BP2,2022-07-15,2023-07-15
Christina Anderson,648,37786568,uti03554,BP1,2022-10-12,2023-10-12
Richard Shaw,700,52181065,XiF44099,BP1,2022-06-20,2023-06-20
Zachary Atkins,639,49655910,nqZ46699,BP1,2020-01-16,2021-01-15
Robert Guzman,278,69712391,JdN29837,BP3,2021-03-23,2022-03-23
Paul Reynolds,234,47416366,dXl25662,BP1,2020-07-08,2021-07-08
Robert Schmidt,142,39375127,jgB78871,BP1,2020-02-16,2021-02-15
Robert Pierce,701,82758973,dqu20798,BP1,2022-04-27,2023-04-27
Ryan Hunter,661,28884227,OzB14959,BP1,2021-10-30,2022-10-30
