Name,ID,Application_Num,Member_HICN,Plan,Effective_Date,Termination_Date
Mark Silva,903,34447910,vGj08095,BP1,2021-10-23,2022-10-23
Susan Dixon,459,26866569,WLB71762,BP4,2020-05-14,2021-05-14
Molly Martin,716,18050360,uBH65046,BP2,2020-03-09,2021-03-09
Amy Johnson,509,16614483,Gvw72791,BP1,2020-01-26,2021-01-25
Kristine Johnson,056,46283872,rDt91462,BP4,2020-11-03,2021-11-03
Stephen Davis,154,95464340,OMh11828,BP3,2020-10-03,2021-10-03
Brandi Salinas,085,9897504,HCE77483,BP4,2021-08-29,2022-08-29
Stephanie Mendoza,730,99631218,SIz25231,BP3,2021-07-21,2022-07-21
Kristen Robertson,185,68179836,Qrd56137,BP4,2021-07-01,2022-07-01
Nathan Rodriguez,141,11056939,rSL14600,BP1,2020-03-15,2021-03-15
Leslie Terry,767,73809731,Btz54196,BP4,2020-08-06,2021-08-06
Samantha Taylor,647,78815387,HAq46437,BP4,2020-01-25,2021-01-24
Deanna Mcdonald,233,18783687,fPC07534,BP3,2020-02-14,2021-02-13
Andres Foster,229,80983300,xhy32095,BP3,2021-04-24,2022-04-24
Kristopher Bennett,106,63799602,TLP03583,BP4,2020-11-17,2021-11-17
Shirley Hart PhD,041,35738245,BAT10325,BP4,2020-05-28,2021-05-28
Mr. Marvin Oneill,772,64187636,RVs77600,BP4,2022-02-03,2023-02-03
Heather White,939,60267508,FNk60698,BP2,2021-03-27,2022-03-27
Amber Proctor,780,34533430,qjP26309,BP4,2022-02-03,2023-02-03
Larry Ellis,620,46774280,Geo23983,BP3,2020-10-10,2021-10-10
Christina Williams,636,47067017,JbB17656,BP4,2022-10-23,2023-10-23
Margaret Houston,924,69233886,nUz70871,BP1,2021-10-05,2022-10-05
Jacqueline Allen,290,67122102,aiF04455,BP3,2020-06-05,2021-06-05
Jennifer Guerrero,001,48218130,mGz54141,BP1,2021-06-10,2022-06-10
Jennifer Bray,010,9360312,YQy48453,BP3,2021-08-05,2022-08-05
Jeffrey Hernandez,766,20236597,FZf36168,BP3,2022-03-08,2023-03-08
Michael Robinson,445,60076927,cgJ85662,BP1,2022-06-20,2023-06-20
Benjamin Cobb,216,20963646,MMu17230,BP4,2020-01-11,2021-01-10
Christine Daniels,658,6811166,GvI36127,BP1,2021-03-01,2022-03-01
Jasmine Berry,543,11945027,pWG06463,BP1,2020-07-28,2021-07-28
Kendra Farmer,657,55603317,JMJ41470,BP4,2020-10-28,2021-10-28
Keith Trevino,306,97960597,meK75289,BP3,2022-03-21,2023-03-21
Xavier Carroll,428,22545790,QZQ62552,BP2,2021-12-30,2022-12-30
Luis Hatfield,280,5588712,qoM18216,BP3,2021-10-28,2022-10-28
Travis Lee,755,86777326,nXd96707,BP3,2020-10-23,2021-10-23
Sheryl Martin,820,53674777,ROd67855,BP1,2020-12-25,2021-12-25
Dr. Daniel Harper,087,30976632,vZR11828,BP1,2022-03-30,2023-03-30
Barbara Reid,120,23010270,ERV62855,BP3,2020-02-22,2021-02-21
Jennifer Johnson,377,15646746,zeM39831,BP1,2022-10-29,2023-10-29
Susan Lamb,651,25120374,GnN30085,BP2,2021-09-04,2022-09-04
Andrew Hernandez,916,23787098,WVm34726,BP3,2022-11-17,2023-11-17
Stacy Thomas,218,78199903,Ofd57979,BP3,2020-05-22,2021-05-22
Stephen Burns,208,52776725,Kzo24520,BP4,2020-11-19,2021-11-19
Melanie Johnson,730,26110529,lKL95226,BP1,2021-11-10,2022-11-10
David Lynch,343,12500253,OSk28223,BP2,2022-04-16,2023-04-16
Dustin Hall,713,93309887,mcT72473,BP2,2021-03-08,2022-03-08
Marie Jones,674,83987615,kWN61555,BP1,2021-04-10,2022-04-10
Joshua Meyers,764,51849138,JUf32228,BP3,2021-08-25,2022-08-25
Reginald Fuller,125,27998880,QJb98115,BP4,2020-05-03,2021-05-03
Stephanie Mccoy,788,9735452,iih53463,BP1,2021-02-14,2022-02-14
Garrett Baker,135,73372947,Eor62482,BP4,2021-07-01,2022-07-01
David Patel DDS,759,87830795,CJK40621,BP4,2021-07-12,2022-07-12
Craig Chase,323,80260596,RgL82011,BP2,2021-08-30,2022-08-30
Shelia Johnson,535,94820226,HYF70080,BP4,2022-04-13,2023-04-13
Kyle Johnson,977,88859147,moZ49524,BP2,2020-03-08,2021-03-08
Austin Duran,932,16407833,FGr20244,BP3,2021-07-15,2022-07-15
Joshua Gardner,835,89920923,DPG01586,BP4,2020-04-21,2021-04-21
Rebecca Adams,615,5364227,LBt12736,BP4,2021-10-17,2022-10-17
Derek Rojas,621,873615,uVq60674,BP1,2021-04-28,2022-04-28
Michael Garcia,071,29926973,RYY15863,BP3,2022-07-11,2023-07-11
Stephanie Garcia,214,30266316,KZg27697,BP3,2020-11-29,2021-11-29
Brandy Peterson,870,42258333,ysV43792,BP1,2022-06-10,2023-06-10
Joseph Munoz,978,98538575,CCw21532,BP4,2021-01-07,2022-01-07
Jeff Turner,608,23229617,fpG10612,BP4,2022-05-22,2023-05-22
Steven Thomas,730,97029896,ytw35639,BP2,2022-10-06,2023-10-06
Walter Payne,640,39839786,oHo41915,BP1,2020-07-26,2021-07-26
Mike Morton,440,39363625,nsw59338,BP2,2020-08-11,2021-08-11
Jonathan Mack,492,16265769,Vpv56743,BP2,2020-08-29,2021-08-29
Megan Webb,560,84411286,Nuz12174,BP4,2020-11-04,2021-11-04
Melody Frederick,042,61393710,FSa60259,BP3,2022-02-19,2023-02-19
Erin Goodwin,545,28437805,WUm51888,BP3,2021-04-10,2022-04-10
Judy Robbins,683,44174628,cft18368,BP4,2022-03-16,2023-03-16
Lauren Valencia,022,12794200,sis81289,BP2,2020-06-02,2021-06-02
Michael Quinn,101,35126489,oAC26204,BP1,2021-06-07,2022-06-07
Michelle Alvarez,760,44726073,yvt03149,BP3,2022-02-22,2023-02-22
Fernando Best,320,9838636,GOt13496,BP2,2021-04-11,2022-04-11
Tracy Ellis,143,21214705,ddx61650,BP2,2020-06-12,2021-06-12
Yolanda Richardson,892,62982656,IhO73421,BP3,2020-06-22,2021-06-22
Michael Freeman,420,35447678,qOT65913,BP4,2020-09-21,2021-09-21
Tiffany Bailey,476,84959657,wdd33981,BP1,2020-09-22,2021-09-22
Matthew Johnson,012,67635755,vWI51621,BP4,2022-01-11,2023-01-11
Tammy Smith,865,97317788,fSX00198,BP2,2022-02-21,2023-02-21
Christina Anderson,018,40291715,SUC05012,BP3,2022-12-26,2023-12-26
Dr. John Garrison,824,80057691,hTQ64419,BP1,2021-01-30,2022-01-30
Trevor Turner,751,44112597,OgZ61481,BP2,2022-11-29,2023-11-29
Amy Jones,449,92779231,yTN46047,BP3,2020-12-23,2021-12-23
Pamela Simpson,167,25230801,nyR43828,BP1,2020-09-03,2021-09-03
Kathleen Glover,454,46347057,ZKH36977,BP1,2020-12-17,2021-12-17
Kimberly Palmer,558,74358030,Nhs12320,BP4,2022-11-07,2023-11-07
Donald Wagner,710,39100658,RnD81194,BP3,2020-05-04,2021-05-04
Stephen Fuller,993,93894977,UWg07294,BP4,2020-10-04,2021-10-04
Samuel Brown,827,50627986,IHa29737,BP3,2021-04-28,2022-04-28
Whitney Terry,515,70025506,Oym94905,BP1,2022-08-04,2023-08-04
Brandy Thomas,625,95260738,Ltu77636,BP3,2022-04-25,2023-04-25
Aaron Shepard,269,19440351,sJz92088,BP1,2021-05-13,2022-05-13
Tamara Wood,289,46503788,KBv45213,BP3,2022-10-27,2023-10-27
Evelyn Lyons,053,18166273,Gpm91472,BP4,2022-09-07,2023-09-07
Alexandra Long,481,10243829,Ewg22984,BP2,2021-09-26,2022-09-26
Christopher Velez,538,86292336,Ipi53710,BP4,2021-10-13,2022-10-13
David Woods,955,37218390,mHC70464,BP4,2021-12-13,2022-12-13
Kevin Elliott DDS,295,95844908,YFr52167,BP3,2021-12-28,2022-12-28
Melissa Goodman,026,79119658,Wns99544,BP3,2021-12-29,2022-12-29
Vicki Clark,417,12208505,KMm34444,BP2,2021-05-09,2022-05-09
Brad Smith,376,8065673,Dyv69221,BP4,2021-12-20,2022-12-20
Christopher Thomas,518,18173845,KmN53118,BP4,2020-10-01,2021-10-01
Cheryl Rivers,643,60157611,jYI31804,BP1,2022-04-08,2023-04-08
Jamie Ortiz,049,2035442,zgI43063,BP1,2022-07-08,2023-07-08
Joseph Long,854,14733635,rfU75561,BP1,2020-12-08,2021-12-08
Vicki Williams,558,34849136,RFl41750,BP2,2020-06-15,2021-06-15
Alan Perez,770,2327312,HSl38734,BP3,2020-07-24,2021-07-24
Zachary Nunez,786,98253478,YHF03024,BP2,2021-05-28,2022-05-28
Wesley Williams,187,27942848,ucm27773,BP1,2020-07-15,2021-07-15
Tina Tran,464,31527145,EQD39052,BP2,2021-06-10,2022-06-10
Jeffrey James,308,393569,IkA52563,BP4,2020-01-09,2021-01-08
Mr. Anthony Doyle Jr.,819,42873132,ydr03625,BP2,2020-06-23,2021-06-23
Brittany Dominguez,270,76464400,XtP57064,BP2,2022-08-26,2023-08-26
Adam Pearson,491,74328855,Vvp27548,BP2,2021-05-24,2022-05-24
Clifford Hill,897,7615597,USJ54537,BP3,2020-05-22,2021-05-22
William Murray,149,22030519,QSf48139,BP3,2022-11-26,2023-11-26
Autumn White,605,8591634,MEt58981,BP4,2021-12-04,2022-12-04
Debra King,712,49877760,HeA75565,BP2,2022-10-19,2023-10-19
Mary Faulkner,072,86092556,hXf17720,BP1,2021-09-30,2022-09-30
Leslie Harris,937,16652810,Wol26934,BP1,2020-01-22,2021-01-21
Wesley Allen,287,48864314,XBu85946,BP2,2021-06-26,2022-06-26
Rebecca Smith,006,67898110,LXp89387,BP1,2021-05-02,2022-05-02
Scott Williams,574,14508476,lBC50560,BP1,2022-11-17,2023-11-17
Christopher Williams,510,81345123,uuE90712,BP3,2021-06-16,2022-06-16
Casey Turner,997,32139939,NBP74172,BP2,2021-01-12,2022-01-12
Eric Jones,622,7160506,lcL74842,BP2,2020-02-03,2021-02-02
Christopher Carpenter,287,45037931,zEk14082,BP2,2021-12-26,2022-12-26
Matthew Schmidt,143,86336843,KLw09009,BP1,2022-04-04,2023-04-04
Laura Young,106,85195660,RKT66180,BP3,2021-07-24,2022-07-24
Jennifer Bailey,682,60861876,NOh07633,BP1,2021-03-28,2022-03-28
Kelly Daniels,811,60279850,Jje76585,BP2,2022-07-16,2023-07-16
Shawn Gonzalez,439,18067766,ubb08519,BP4,2021-03-13,2022-03-13
Joseph Solis,316,61466765,VQL44898,BP1,2020-10-02,2021-10-02
William Nguyen,005,5989299,luf86863,BP1,2022-07-31,2023-07-31
Larry Ferguson,391,91921029,BVv44135,BP1,2021-08-14,2022-08-14
David Mcneil,628,93124821,QKj80346,BP4,2022-02-03,2023-02-03
Victor Good,118,14569222,xQP40554,BP1,2020-05-09,2021-05-09
Cristina Crawford,196,72102116,LAE62404,BP1,2022-04-10,2023-04-10
Cynthia Brown,728,13078861,Uoi42535,BP3,2020-07-01,2021-07-01
Christine Rush,136,83535975,VVi46709,BP4,2020-02-18,2021-02-17
Christopher Bailey,445,31999303,Jbj53763,BP2,2021-03-08,2022-03-08
Derrick Watkins,948,18275765,dCa27115,BP4,2022-02-15,2023-02-15
Carrie Smith,188,62034919,sNb17415,BP3,2020-11-19,2021-11-19
Daniel Miller,847,92764739,GUe93674,BP2,2021-02-17,2022-02-17
James Young,164,86321643,FUf39399,BP3,2020-04-29,2021-04-29
Jennifer Lee,305,71660566,vJR14457,BP4,2021-06-15,2022-06-15
Brenda Perez,721,25796890,AwQ81253,BP4,2021-06-25,2022-06-25
Shelby Estes,964,68258475,Wbn26520,BP3,2021-05-06,2022-05-06
Harold Barron,305,10708271,xPP11816,BP4,2022-12-03,2023-12-03
Kimberly Wilson,326,43865188,uFu55771,BP4,2021-03-10,2022-03-10
Jessica Mason,138,28225710,hQU53660,BP3,2020-12-28,2021-12-28
Michelle Roberts,553,95401670,MGv95501,BP1,2022-11-06,2023-11-06
Teresa Frederick,244,93829799,uPk68669,BP1,2020-03-28,2021-03-28
David Butler,740,4935760,jxJ24749,BP4,2020-08-02,2021-08-02
Ryan Eaton,637,38816079,ulT14015,BP4,2020-07-16,2021-07-16
Paula Schneider,600,64564001,CJM61291,BP2,2021-01-10,2022-01-10
Michael Mcdaniel,791,33431749,YXh01123,BP1,2021-12-04,2022-12-04
Miss Kimberly Carter,980,73520478,JPb74862,BP3,2021-11-20,2022-11-20
Elizabeth Cooley,675,62187351,xHp99333,BP2,2020-07-30,2021-07-30
Michelle Nelson,186,11104417,OxT15034,BP1,2022-06-27,2023-06-27
Stephanie Hodge,936,97846249,MWg72297,BP2,2021-08-08,2022-08-08
Samuel Wade,758,63133869,QsE01217,BP2,2022-11-08,2023-11-08
Mark Castillo,060,5238435,llA61109,BP4,2021-04-11,2022-04-11
Stephen Becker,128,94712444,Vbv15144,BP2,2021-09-10,2022-09-10
Melanie Miller,681,90318294,sEw14091,BP2,2022-08-15,2023-08-15
David Wolf,744,65760567,nkn89643,BP2,2020-02-04,2021-02-03
Tanya Cruz,592,14901795,pJi91267,BP2,2020-02-04,2021-02-03
Jennifer Cervantes,532,5491014,Eao08575,BP2,2022-01-18,2023-01-18
Daniel Rivera,739,36912667,hCx33678,BP1,2022-11-04,2023-11-04
Kevin Velazquez,732,66412001,LbG74357,BP3,2021-09-21,2022-09-21
Kimberly Anderson,251,27594851,Ckw28032,BP2,2022-03-02,2023-03-02
Caroline Carpenter,151,88101257,oDf09953,BP2,2021-12-03,2022-12-03
James Fernandez PhD,652,28441706,pkg15165,BP1,2020-05-24,2021-05-24
Jason Lowe,007,41135167,UyT87735,BP3,2022-12-02,2023-12-02
Mrs. Joanna Newton,779,46961123,QWk75451,BP1,2021-05-31,2022-05-31
Melanie Harris,594,36514782,QiQ85791,BP1,2020-03-05,2021-03-05
Beth Gallagher,376,85976570,isn12493,BP3,2021-07-01,2022-07-01
Scott Odom,557,23486625,TGB56399,BP3,2022-11-25,2023-11-25
Arthur Turner,958,87766719,hyL72738,BP3,2022-07-28,2023-07-28
Martin Meadows,628,59621482,KQj08134,BP4,2022-11-27,2023-11-27
Grace Smith,067,7608802,gwG46347,BP4,2022-10-19,2023-10-19
Aimee Lynch,000,64722950,fzI70058,BP3,2022-01-16,2023-01-16
Jennifer Alexander,276,15156333,PME34164,BP4,2021-03-07,2022-03-07
Matthew Smith,487,71848202,aqF62100,BP2,2022-06-08,2023-06-08
Marcus Moreno,980,95630304,Egn72964,BP1,2021-03-27,2022-03-27
Allison Gross,962,24747178,PKN73527,BP3,2020-01-14,2021-01-13
Amanda Knox,519,29639491,PIh57572,BP3,2020-06-16,2021-06-16
Elizabeth Braun,304,56043567,nXD32124,BP1,2021-08-08,2022-08-08
Mark Taylor,483,43884810,zgp31185,BP1,2022-11-09,2023-11-09
Mrs. Molly Moore DDS,160,95372722,rSo66624,BP4,2021-02-14,2022-02-14
Stephen Patel,288,5095118,KtI06495,BP2,2020-09-09,2021-09-09
Jessica Payne,257,83158316,SUu62725,BP4,2020-04-04,2021-04-04
Don Taylor,530,34253530,LSI79993,BP2,2021-11-19,2022-11-19
Laura Frost,853,22556906,gbu27985,BP4,2021-09-18,2022-09-18
Douglas Henderson,482,70393390,NmV96964,BP3,2020-01-31,2021-01-30
Ryan Carter,900,88285223,way02722,BP2,2021-03-27,2022-03-27
Penny Garcia,331,32485004,ivK28642,BP2,2022-07-04,2023-07-04
Cathy Cunningham,791,91319037,JhC00239,BP4,2021-03-29,2022-03-29
Tonya Andrews,055,15008133,dqk94265,BP3,2020-03-18,2021-03-18
Courtney Foster,131,52855248,zKg74921,BP3,2022-02-05,2023-02-05
Joseph Thompson,238,30823826,vvy40771,BP3,2020-03-02,2021-03-02
Amy Edwards,589,26807817,nxI96282,BP4,2022-03-21,2023-03-21
Bruce Acevedo,585,16695184,ncD32651,BP4,2020-04-15,2021-04-15
Brett Cochran,337,11922529,FKi18602,BP2,2021-01-04,2022-01-04
David Gay,503,80512656,RuD92389,BP4,2021-06-01,2022-06-01
Michael Mckinney,067,44257330,IMY31010,BP1,2022-03-02,2023-03-02
Veronica Smith,114,3026641,qDO28625,BP4,2020-02-02,2021-02-01
Tyler Archer,562,49415183,NnE48245,BP1,2021-12-19,2022-12-19
Karen Hobbs,961,32832220,XuZ15772,BP4,2020-03-18,2021-03-18
Michelle Ray,016,53282603,rUp15229,BP4,2021-05-23,2022-05-23
Jordan Middleton,354,55668033,OgU54430,BP3,2020-12-27,2021-12-27
Joseph Wilson,309,60250265,GqD46269,BP4,2022-05-25,2023-05-25
Mrs. Kathryn Decker PhD,072,56042330,PDD89474,BP4,2021-02-06,2022-02-06
Kimberly Perez,849,79108623,jGH14840,BP1,2020-01-11,2021-01-10
Catherine Watson,295,13769017,hZY40960,BP3,2022-05-11,2023-05-11
Paul Welch,251,45873736,eqn59917,BP4,2022-02-22,2023-02-22
Michael Moore,346,29534250,eMV33465,BP1,2022-09-02,2023-09-02
Daniel Mann,298,93264145,oWc73112,BP4,2021-05-19,2022-05-19
Chad Lindsey,017,42436608,Zpn18522,BP1,2020-05-13,2021-05-13
Daisy Wells,072,28201420,oXn94764,BP3,2021-04-04,2022-04-04
Steven Cannon,652,65043967,FUV45610,BP4,2022-03-29,2023-03-29
Kathleen Williams,323,3037421,htR13756,BP1,2020-12-02,2021-12-02
Juan Perez,048,44378136,mIk13253,BP2,2022-05-16,2023-05-16
Gina Flores,189,33812832,qar77260,BP4,2022-10-02,2023-10-02
Whitney Maldonado,213,78127508,UNX11945,BP1,2020-06-18,2021-06-18
Jacqueline Wallace,515,26834326,smK99513,BP3,2020-11-12,2021-11-12
Justin Burton,268,2731304,fmO52376,BP2,2021-06-16,2022-06-16
Jodi Gilmore,352,25955293,wNL19425,BP1,2022-06-26,2023-06-26
Clinton Becker Jr.,812,79859830,eHO37163,BP4,2020-04-03,2021-04-03
Luis Anderson MD,769,10468087,wLH82721,BP3,2022-03-29,2023-03-29
Mr. Randall Montoya Jr.,206,63851284,jWr75921,BP3,2020-07-13,2021-07-13
Lindsay Stanley,807,88532261,pTi69773,BP4,2020-11-20,2021-11-20
Thomas Mitchell,936,43356505,VFZ28043,BP1,2020-12-08,2021-12-08
Michael Fuller,974,28619250,HCV13364,BP1,2020-05-14,2021-05-14
Robin Black,016,74798669,Mdn95654,BP2,2021-11-14,2022-11-14
Kyle Olson,172,46728563,iVs55573,BP2,2022-10-14,2023-10-14
Denise Meyer,121,54950709,ZNd89441,BP2,2020-07-21,2021-07-21
Wendy Baker,518,67899867,lDn59110,BP3,2022-12-22,2023-12-22
Kristen Johnson,120,31512942,eux67460,BP1,2020-07-26,2021-07-26
Joanna Smith,404,40475110,eLQ75941,BP4,2020-01-03,2021-01-02
Shelby Jordan,986,63090054,xAM21976,BP1,2020-08-01,2021-08-01
Alan Keller III,734,20686433,bUK81792,BP2,2021-10-24,2022-10-24
Jesse Mccormick,488,28722368,DIn27103,BP3,2022-05-07,2023-05-07
Laura Hunt,946,79970150,jTq18544,BP1,2021-07-22,2022-07-22
Mary Dominguez,842,12886838,Kjn43606,BP3,2021-10-29,2022-10-29
Michael Williams,499,27314842,QtW17730,BP1,2021-06-28,2022-06-28
Melvin Waller,296,67274525,EHb69519,BP1,2021-02-26,2022-02-26
Andrea Stone,178,23264817,eSd24971,BP1,2020-11-26,2021-11-26
Elizabeth Garcia,473,58964812,puu07521,BP1,2022-12-29,2023-12-29
Amanda Garcia,952,58500523,UVY44855,BP4,2021-10-11,2022-10-11
Jasmine Montoya,978,60390161,Uvt69849,BP2,2020-12-04,2021-12-04
Jacob Braun,446,85144167,xIA30621,BP2,2020-06-04,2021-06-04
Jeanette Hammond,011,23689764,ZZu93049,BP3,2021-12-16,2022-12-16
Jonathan James,301,79101362,cpI06852,BP3,2021-09-04,2022-09-04
Natalie Brooks,873,52537620,OFO42832,BP1,2021-08-19,2022-08-19
Thomas Torres,742,29289646,LgC32890,BP2,2020-08-03,2021-08-03
Sarah Rivera,341,37658792,nKW98477,BP2,2021-04-17,2022-04-17
Ronald Henderson,952,70722565,AXR33520,BP2,2020-04-14,2021-04-14
Jason Shea,372,28369609,BMR95068,BP4,2022-08-17,2023-08-17
Daniel Fisher,373,65014513,gYK37056,BP3,2020-03-02,2021-03-02
Michelle Campbell,947,16834547,IVx94012,BP4,2021-08-04,2022-08-04
Paula Campbell,819,15397843,Gjs03810,BP1,2020-03-15,2021-03-15
John Adams,942,72842006,ojb98930,BP2,2021-04-21,2022-04-21
Steven Wheeler,705,11362885,PXG34050,BP3,2020-07-16,2021-07-16
James Small,202,37278898,xSa90049,BP4,2020-09-09,2021-09-09
Anthony Garrett,606,97674947,mDc87507,BP4,2020-06-21,2021-06-21
Andrew Zavala,778,44067490,gEU99001,BP3,2021-05-26,2022-05-26
David Brown,420,97468660,qXL32879,BP3,2022-08-07,2023-08-07
Cristian Wilson MD,549,19294485,off28214,BP4,2020-09-22,2021-09-22
Stephanie Horn,054,27101500,owG28043,BP3,2020-05-07,2021-05-07
Kenneth Wilson,515,91659760,tKU70621,BP1,2020-11-07,2021-11-07
Randy Lawrence,191,39689038,RHQ65748,BP2,2022-04-23,2023-04-23
Jeffrey Hall,849,68130237,qyQ19839,BP4,2022-04-12,2023-04-12
Jason Reynolds,198,48020301,fdl32176,BP2,2020-12-26,2021-12-26
Brett Smith,748,17140149,OcF61210,BP2,2020-02-06,2021-02-05
Michele Lee,691,41133988,XjA21772,BP3,2021-08-16,2022-08-16
William Harris,229,78115961,StF10728,BP3,2021-03-16,2022-03-16
David Miller,964,83159862,tPJ63951,BP1,2021-10-15,2022-10-15
Allison Aguirre,822,761660,YGj40076,BP2,2021-04-04,2022-04-04
Cindy Johnson,717,20338278,BXv96902,BP3,2020-01-23,2021-01-22
Jessica Waller,791,79355433,SUY25936,BP3,2020-07-08,2021-07-08
Russell Clarke,843,85350150,zyu34448,BP4,2021-11-14,2022-11-14
Summer Jordan,076,86971580,NvF16172,BP2,2020-06-17,2021-06-17
Amanda Carrillo,334,93163863,ZJR14022,BP1,2022-11-11,2023-11-11
Michael Rodriguez,982,42820405,Ddx08376,BP4,2021-08-19,2022-08-19
Brandi Jones,893,44502214,OTm19465,BP1,2022-04-25,2023-04-25
Chad Collins,985,66355365,vKK88060,BP2,2022-05-27,2023-05-27
Karen Jimenez,583,17768182,iJt45441,BP4,2020-08-07,2021-08-07
Terry Morgan,897,60653179,Ccw77958,BP1,2020-01-15,2021-01-14
Jennifer Marks,533,16784704,FaB03377,BP1,2020-11-16,2021-11-16
Deborah Oconnor,963,15049512,gCd27028,BP2,2021-09-10,2022-09-10
Karl Gallegos,958,63426498,FFg21817,BP2,2020-06-23,2021-06-23
Victor Anderson,964,6289258,sPy40686,BP2,2022-04-14,2023-04-14
Gloria Clark,110,50183551,yry14811,BP3,2022-04-14,2023-04-14
Alex Delgado,019,87374405,jzU82999,BP4,2020-03-18,2021-03-18
Mark Harrison,608,80660956,XzB08964,BP1,2022-02-18,2023-02-18
David Luna,569,88953392,nxz89431,BP4,2021-02-21,2022-02-21
David Dodson,245,84670319,CLy76900,BP2,2021-04-28,2022-04-28
Nicole Sandoval,415,45315289,wiG35440,BP4,2020-08-13,2021-08-13
Erin Gallagher,388,32050648,PTp46294,BP4,2021-11-13,2022-11-13
Erik Bray,451,4239275,AnZ28733,BP4,2022-03-25,2023-03-25
Bethany Valdez,999,42892085,ogg19793,BP2,2022-02-08,2023-02-08
Eric Morrison,355,23205523,RyN98209,BP1,2021-10-05,2022-10-05
Elizabeth Alexander,339,54923483,luT12939,BP4,2020-12-07,2021-12-07
Mary Holland,325,43535883,bLX57988,BP1,2022-11-24,2023-11-24
Christian Smith,837,52997636,sSg36972,BP4,2021-07-29,2022-07-29
Michelle Levine,025,18213199,ydg21955,BP1,2020-06-21,2021-06-21
Dawn Barrett,547,24135875,rUy23520,BP2,2021-08-06,2022-08-06
Ronald Norris,813,33283815,OsI28580,BP4,2022-12-23,2023-12-23
Brianna Stephens,953,77068005,AKj65585,BP3,2022-05-29,2023-05-29
Mark Roy,929,29001959,Owo14762,BP3,2022-10-05,2023-10-05
Brittney Williams,195,21301459,SEm78695,BP1,2020-09-18,2021-09-18
Justin Blair,131,39588838,hQv96207,BP3,2020-06-24,2021-06-24
Joshua Heath,557,26704659,Ett53702,BP3,2020-08-27,2021-08-27
Elizabeth Johnson,690,11731210,zuD80586,BP4,2020-12-13,2021-12-13
Morgan Johnson,794,29357517,cuE26218,BP4,2022-10-24,2023-10-24
Amy Ross,004,16951496,MUZ21610,BP2,2020-12-27,2021-12-27
Jordan Robinson,168,77984533,xGv25539,BP1,2020-02-28,2021-02-27
Shawn Jordan,123,49547527,PUx08334,BP4,2021-01-16,2022-01-16
Jared Reyes,377,24989266,LqX84317,BP4,2022-06-22,2023-06-22
Andrew Green,361,48603155,pgV95272,BP4,2021-11-13,2022-11-13
Natalie James,461,35220773,abS02800,BP4,2021-08-09,2022-08-09
Sherry Roach,063,93438965,DyE73723,BP4,2021-11-08,2022-11-08
Glenn Harris,163,60549308,hUF09966,BP1,2022-12-16,2023-12-16
Mark Howell,381,7968902,TRQ54008,BP4,2020-08-24,2021-08-24
Kristen Allen,389,39265591,XwK53619,BP2,2020-11-12,2021-11-12
Douglas Lewis,119,12184762,TMC97906,BP2,2022-02-23,2023-02-23
Gregory Marsh,697,72936949,ERa84728,BP2,2020-06-22,2021-06-22
Trevor Foley,952,73413375,DMl91891,BP2,2021-01-16,2022-01-16
Thomas Roth,248,78677490,Vei79127,BP3,2022-11-18,2023-11-18
James Moore,574,34353996,lxL85674,BP2,2021-07-11,2022-07-11
Craig Aguilar,950,75627827,MGQ68993,BP2,2021-04-28,2022-04-28
Ryan Taylor,549,82134249,rju91032,BP2,2022-11-14,2023-11-14
Kristin Smith,741,74829541,PVB88176,BP3,2021-05-30,2022-05-30
Joshua Garcia,327,68997071,rDP94065,BP3,2020-06-20,2021-06-20
Andrew Brown,307,7374192,dwn12743,BP1,2020-12-30,2021-12-30
Laura Thomas,903,61047621,bRb43021,BP4,2021-10-22,2022-10-22
Jon Burnett,600,14652722,VHl44016,BP1,2020-05-29,2021-05-29
Jamie Valencia,736,93516726,hyw82272,BP4,2020-03-30,2021-03-30
Ronald Beck,016,81070450,gvm66652,BP1,2021-08-09,2022-08-09
Alex Ward,863,91106130,tuR57779,BP3,2022-02-18,2023-02-18
Justin Duke,569,54626600,BAs79231,BP2,2021-12-16,2022-12-16
Jessica Campos,458,48072954,mPq83214,BP3,2021-12-10,2022-12-10
Kelly Jones,276,99093283,HUb25955,BP2,2022-05-21,2023-05-21
Krista Frost,966,89670837,PmV44770,BP3,2022-02-23,2023-02-23
Albert Dominguez,535,6195895,aUu82675,BP1,2020-12-10,2021-12-10
David Russell,713,74340634,fDa16000,BP2,2021-11-24,2022-11-24
Olivia Skinner,894,44532664,hTT73167,BP3,2020-08-24,2021-08-24
Tina King,623,194224,UVu24770,BP3,2022-06-18,2023-06-18
David Sheppard,194,87673945,TZk56239,BP3,2021-02-13,2022-02-13
David Weiss,856,8153095,cFN78349,BP2,2020-06-07,2021-06-07
Marie White,966,90072087,fPx59212,BP3,2021-08-14,2022-08-14
Zachary Warren,265,38269981,CbF57908,BP4,2021-04-07,2022-04-07
Teresa French,664,82607052,FKh51333,BP4,2022-12-29,2023-12-29
Amanda Pittman,965,51539667,LUk01545,BP3,2020-03-17,2021-03-17
Kyle Coleman,555,7020592,wuj30355,BP2,2022-05-01,2023-05-01
Janet Bridges,850,80921855,XPk17209,BP3,2021-02-17,2022-02-17
John Palmer,760,57765672,IEN75232,BP3,2020-04-22,2021-04-22
Melissa Golden,924,25793717,orD80752,BP3,2021-07-19,2022-07-19
